gene_ID	Flower	Meiocyte	Microspore	Veg	Spm	Preglobular	Globular	Heart	Torpedo	BentCotyledon	MatureGreen	Seedling
AT2G46970	1.51024	0.3405955	0.112224	0	0	0	0	0.05653505	0.1717806	0.551769	0.787651	0.974072
AT2G46980	5.21016	379.262	1.01427	0	0	2.94826	4.35702	3.909315	2.71185	3.74116	0.336165	0.325809
AT2G46990	0.733988	0	0	0	0	4.38344	23.0981	14.05545	17.99495	9.91567	6.38556	0.7659185
AT2G46995	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47000	0.635125	10.57387	0.325928	0.047066	0	7.77019	3.73751	1.714105	0.8578525	0.417607	0.508939	17.4092
AT2G47010	11.7152	1.445093	28.3999	0.110029	0	6.9954	8.28338	3.72147	1.460905	0.692409	0.24126	2.329455
AT2G47015	0.226047	0	0.0355998	2.66261	0	3.07554	2.73165	1.789475	0.9033635	0.574574	2.19714	2.74468
AT2G47020	4.27597	25.2235	3.29684	51.9862	3.61125	8.78879	11.2695	8.222475	4.81692	5.23806	5.97259	0.629097
AT2G47030	11.4939	6.36272	147.502	226.535	417.345	23.7634	6.37776	0.01581905	0.016263	0	0.0486332	0
AT2G47040	81.516	8.781805	1211.2	429.855	1772.92	42.3107	12.0413	0.0138487	0.0432467	0.0452268	0.442566	0.385901
AT2G47050	43.5449	6.77019	1195.09	135.898	452.304	28.4374	8.78195	0.275629	0.5993115	0.246625	0.679247	0.1899105
AT2G47060	14.2551	1.989942	0.631717	0	0	3.02222	4.88117	5.74	5.687775	7.20182	11.8075	10.5168
AT2G47070	38.2976	2.99809	0.721934	0	0	5.28853	7.42666	7.377155	7.03339	10.9876	15.0559	36.80485
AT2G47090	8.12964	43.5178	2.94644	5.35211	70.6462	6.49295	8.48397	8.36226	4.02969	6.56779	7.26014	1.661505
AT2G47100	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47110	428.47	378.976	773.833	0	0	2562.95	1327.65	1017.78	1524.49	831.979	557.381	45.9736
AT2G47115	0.161125	0.274596	60.4122	0	0	13.2995	4.26009	3.411835	4.2342	3.20258	174.1	0.54034
AT2G47120	0.0908424	0.6104895	1.04505	0	0	0.206119	0	0.0429611	0	0.454858	222.986	0
AT2G47130	0.922529	0.098657	0.148738	0	0	0.39805	0.943244	1.06529	1.040872	0.227372	0.626234	16.56225
AT2G47140	0.0259109	0	0.190945	0	0	0.517515	2.70882	1.93519	1.359115	0.847623	0.127209	3.433195
AT2G47150	0	0.4785615	0	0	0	0	0.103923	0.1198759	0	0	0	0
AT2G47160	39.1484	65.45875	0.42911	0	0	3.5427	6.70777	8.660615	6.67739	8.7964	11.1405	2.923065
AT2G47170	188.11	384.2695	81.3574	5.71788	66.0436	310.849	263.125	166.872	197.126	147.058	100.375	77.9832
AT2G47180	19.7702	8.194715	1.10751	1.962	0	0.401721	0.0726772	0.270406	0.346167	0.345809	1.47355	2.16031
AT2G47190	0.0491688	0.6177395	0.0912882	0	0	5.98025	0.477057	0.0928242	0.1271725	0	0	0.1616415
AT2G47200	0.0589138	0	0	0	0	0	0	0	0	0	1.58308	3.62408
AT2G47210	19.4474	26.8359	5.55592	0.124953	5.32185	32.8614	34.0303	35.21765	25.1093	25.314	13.3097	2.432545
AT2G47220	2.82833	3.757195	0.14484	0	0	0.551652	1.63498	1.98527	1.47498	1.84581	0.959302	0.988784
AT2G47230	8.69131	9.79225	2.37641	1.18308	53.5729	10.3179	18.0015	29.1516	28.544	38.0411	33.5045	0.3377445
AT2G47240	172.721	0.4704924	0.0439713	0	0	0.196668	5.52282	19.42485	20.578	22.1775	3.93432	14.15465
AT2G47250	19.2288	20.074	4.29888	1.86406	0.348217	24.8587	30.1146	25.4735	17.50055	16.9851	8.98075	6.023525
AT2G47260	3.37141	9.738365	0.820226	0	8.79118	2.11599	4.38878	3.1307	2.124305	2.82046	11.888	1.379475
AT2G47270	0.0116333	0.80036	0	0	0	0	0	0	0	0	0	8.479265
AT2G47275	0	0	0	7.43625	10.7003	0	0	1.165035	0.982184	0	2.58592	0
AT2G47280	0	1.503105	0.29079	0	0	0	0.0390592	0	0	0	0	0
AT2G47300	1.70502	4.763545	0.683928	0.0703953	4.06234	2.81859	3.24612	2.83948	1.717555	1.20431	1.28202	0.5667875
AT2G47310	3.76276	5.22518	1.35617	0	2.16659	4.54978	3.2468	4.35364	3.789865	2.94808	3.14295	0.790939
AT2G47320	68.1505	92.30085	17.8309	5.18106	1.34008	93.9845	77.5534	71.0808	88.3973	86.1065	91.1172	26.9088
AT2G47330	10.0135	67.542	2.65669	13.5987	0.156668	12.9501	12.9607	10.9589	7.79474	9.26606	14.843	4.96745
AT2G47340	0.386399	3.066115	6.41937	11.7461	33.1367	0.81317	1.44658	0.241396	0.4108645	0.146593	0.137411	0.2038195
AT2G47350	6.10173	93.81645	3.30176	10.1597	4.67409	2.59632	3.12835	3.957605	2.763505	4.68877	9.56065	0.881189
AT2G47360	1.43797	0	0	0	0	0.114535	0	0.04326955	0	0	0	4.65548
AT2G47370	9.3715	2.248035	0.656946	0	0	1.68108	1.91164	1.609515	1.87521	2.60944	1.03296	0.765175
AT2G47380	111.659	16.4599	232.71	0	49.3759	658.814	415.012	283.548	392.5685	166.048	208.95	54.3168
AT2G47390	23.9936	148.391	2.70831	0.112157	0.0585124	19.2367	15.6761	16.4782	13.0048	18.4078	8.18721	11.28685
AT2G47400	253.109	9.161485	0.904581	0	0	78.1361	184.966	312.6645	1081.77	888.671	461.55	323.1825
AT2G47410	7.78363	27.19035	0.362933	81.1707	1.37638	3.34213	3.12081	3.842555	2.64435	4.19194	5.81278	2.88498
AT2G47420	14.1843	5.698915	11.5416	0.451271	16.0536	68.4533	65.0081	49.09675	56.9578	46.359	31.9282	3.914795
AT2G47430	0.0360306	0.1574338	0.0553792	0	0	0	0.0106495	0.02446355	0.0060749	0	0.0259263	0
AT2G47440	17.4001	10.97303	0.667414	0	0	4.52716	5.40876	10.353845	24.41455	28.4841	41.3689	8.73666
AT2G47450	32.4029	0.966703	0.174455	0	0	4.13897	18.8644	43.9893	112.981	100.854	10.9541	45.8475
AT2G47460	5.31375	0.85317	0	0	0	0.0884377	0.585525	1.996075	0.977335	3.0213	3.48395	0.723165
AT2G47470	185.007	366.72	120.594	0.317102	0.411858	308.119	288.79	157.09	192.573	239.713	229.825	38.1238
AT2G47480	1.16829	0	0.834822	0	0	3.56854	5.45306	4.24078	9.697485	13.2398	38.3027	0.2971545
AT2G47485	8.55991	4.622875	1.61976	0	0	8.46478	4.67137	0.9875285	3.78508	2.52768	0.613951	1.12678
AT2G47490	12.3227	0.242628	4.07152	23.8841	24.7953	19.4502	18.0373	13.87065	18.638	24.4863	19.1636	1.309065
AT2G47500	11.6858	57.53375	0.342486	0	0	3.68088	5.91268	5.37618	3.51723	5.75122	0.575816	3.83364
AT2G47510	52.2371	214.3975	74.6484	15.6504	9.06751	106.995	104.883	69.6423	57.88935	37.8971	5.10423	28.008
AT2G47520	0.100761	0.2571555	0.421161	0	0	3.75325	1.45905	0.649561	1.158065	0.833543	6.98914	1.835245
AT2G47530	0	0	0.252622	0	0	0	0	0.01816055	0	0	0	0
AT2G47540	0	0.55266	0	0	0	0.108266	0	0	0	0	0	8.1707
AT2G47550	0.8674	0	0.44694	0	0	0.0318449	0	0	0.01551245	0	0.112764	1.530365
AT2G47560	1.17424	0	0	0	0	0.0801932	0	0.2385415	0.9774685	1.05941	0.441793	0.1862035
AT2G47570	0.603089	3.259905	0	0	0	0	0	0	0	0	0	0
AT2G47580	41.243	30.27265	21.8687	0.464453	5.35895	146.851	113.754	89.7494	95.94175	77.3442	56.9441	10.26735
AT2G47585	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47590	47.228	19.36295	15.4557	0.0519399	0	59.4711	62.1931	76.71115	96.75925	104.666	33.1187	12.02275
AT2G47600	13.5527	57.6953	5.15871	22.9487	4.96689	15.0673	15.8856	17.9028	31.8656	46.9406	29.5857	6.072555
AT2G47610	269.992	507.934	375.244	0	10.3915	2332.13	1777.62	1053.725	1053.1805	594.037	262.452	119.91
AT2G47620	11.8408	57.27795	4.39097	0	35.7882	22.9426	30.2188	23.4332	14.8487	14.5127	7.97222	1.588185
AT2G47630	18.648	13.85155	2.92692	0	0	31.2204	27.7017	25.7652	33.902	32.7215	10.9429	3.944405
AT2G47640	52.9463	23.86645	21.1187	0	4.11593	421.247	361.584	246.5045	288.4195	124.579	61.3179	17.5406
AT2G47650	50.2283	696.1245	71.9819	2.81617	4.44781	59.9777	30.3018	35.5446	43.0294	34.9144	10.0045	18.88155
AT2G47660	0	33.62895	0	0	0	0	0	0	0	0	0	0
AT2G47670	0.548894	0	1.71013	0	2.62338	0	0.0658359	0.1178941	0.7103185	0.583605	4.86997	1.306105
AT2G47680	4.48667	224.482	0.347799	0.0550047	0	3.79576	5.50031	7.625615	5.537545	4.33865	2.16373	0.736622
AT2G47690	45.9851	33.25335	237.235	1.73215	259.559	380.743	306.26	222.8055	294.26	152.616	127.652	31.3875
AT2G47700	10.2456	39.9782	5.82572	9.44942	15.266	13.1035	23.4032	25.7009	26.2829	24.2554	34.0121	4.06778
AT2G47710	61.4126	8.765575	1.268	0	0	47.4713	28.7781	38.20465	67.8482	94.6886	296.491	17.13435
AT2G47720	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47730	48.1373	1.455705	212.126	1.12789	8.22858	161.339	109.007	87.32395	85.27175	51.9575	5.96683	18.2933
AT2G47740	0	0	0	0	0	0	0	0	0	0	0	0
AT2G47750	5.82534	0.58960605	0.0938871	0	0	0.0234859	0	0.03110475	0.24736685	1.35833	1.77814	0.440277
AT2G47760	13.1927	51.194	5.86961	0.797366	1.98224	11.6158	14.713	13.20015	11.611	12.5791	15.2391	1.617355
AT2G47770	1.3325	0.849175	94.7606	0	1.27453	0.123328	0.162177	0.08223185	0.170425	2.34466	78.6543	0.4412475
AT2G47780	2.70489	0	1.8579	0	1.0438	11.3622	4.00413	2.65298	5.70405	3.13121	1.34047	2.929
AT2G47790	15.6447	47.5448	7.7688	0	0.227945	56.7047	60.2054	41.23505	33.9337	20.6586	19.9858	4.039085
AT2G47800	6.81616	55.1491	0.418098	0	0.315107	6.30842	3.30203	2.53878	1.48408	1.50069	3.32136	1.49249
AT2G47810	0.05357	0.2313965	0	0	0	0	0	0	0.0336802	0	0	0
AT2G47820	3.25817	71.63555	0.260553	27.4787	1.18392	3.37048	3.34077	3.02784	1.373275	2.22817	2.30523	1.327865
AT2G47830	9.27101	72.15115	1.65364	2.27368	0	2.8376	3.40019	3.74329	3.0167	3.52991	8.89715	1.397105
AT2G47840	21.9863	17.50955	21.8808	0	9.63865	68.1132	65.8883	67.32365	113.4065	64.6988	20.0872	2.369697
AT2G47844	3.10166	0	0	0	0	0.714884	0	0.251024	0.32033	0	0	0
AT2G47850	14.3327	2.76358	1.12906	0	0	16.7104	15.3114	15.95425	14.3494	19.0979	20.3751	1.097773
AT2G47860	1.83697	2.402042	0.350104	0	0	8.80784	4.61401	4.15876	2.2782	2.74607	0.747573	1.83912
AT2G47870	0.415442	0	0	0	0	0	0	0	0	0	0	0
AT2G47880	8.03345	0	0	0	0	0	0	0	0	0	0	2.551005
AT2G47890	7.25732	0.3924665	0.262148	0	0	0.908573	0.463654	0.185597	0.0549625	0.0801103	9.20215	2.839025
AT2G47895	0.930653	0	0.501806	0	0	12.2429	11.6161	6.432935	3.75477	0	1.15376	0.682055
AT2G47900	28.0478	20.55045	4.47844	0.346793	0.151799	27.9741	36.3256	36.35265	28.123	28.4187	27.724	3.81245
AT2G47910	9.07429	7.411955	1.525	0	0	4.43964	6.34718	7.96876	17.79045	10.603	4.03464	1.585675
AT2G47920	5.72214	0.762778	3.20597	0.427022	0	22.9307	31.2293	30.1135	23.8081	17.3437	1.27532	0.4895045
AT2G47930	15.3677	1.52945	0.403875	0	0	3.32766	51.8731	40.16535	73.151	166.718	271.423	9.062645
AT2G47940	35.9173	17.67605	3.21665	0	0.623254	9.50189	21.0498	35.39495	43.6968	42.2737	8.16932	16.85115
AT2G47950	0.202357	0.2127835	0	0	0	0	0	0	0	0.690193	0.580478	3.87816
AT2G47960	18.9897	53.098	9.65024	24.886	79.7124	23.1861	28.9283	25.07415	24.00745	24.048	26.6548	5.32083
AT2G47970	16.1559	68.26525	12.8987	0.160235	0	29.4652	34.5035	30.14465	24.6525	23.3413	17.93	2.16229
AT2G47980	16.9615	226.362	4.77811	1.85441	0.365238	18.0276	21.0597	19.4624	12.53195	17.5052	6.32739	7.626485
AT2G47990	12.9107	89.1443	7.08934	3.31607	0.624553	49.155	32.1943	22.14585	22.764	21.144	7.94389	1.888395
AT2G48000	7.17524	20.9495	3.57884	3.8779	3.122	3.93619	4.08408	4.090505	3.94441	3.80212	2.90254	3.19179
AT2G48010	1.83312	1.015632	0.558621	0	0	3.99038	3.61798	4.021875	5.16296	7.88076	10.6951	0.2585955
AT2G48020	7.0299	0.5850725	4.10759	0	1.18767	0.39832	0.146005	0.115184	0.0998294	0	0.914974	5.374725
AT2G48030	5.15914	0.082824	0.0934272	0	0	2.07983	1.95049	1.173885	3.04575	2.70298	3.36891	2.00896
AT2G48060	7.49811	46.9091	1.04222	49.6616	6.16967	1.32858	1.55026	1.873155	1.654775	1.86152	2.67129	3.59044
AT2G48070	29.8568	27.22955	7.62584	2.91602	14.9225	20.0237	28.3651	38.52075	75.99675	34.6175	4.51009	1.070409
AT2G48075	0.77568	6.418705	0.262543	1.35994	0.943697	0.787663	1.58867	1.769895	1.500055	0.73251	0.925915	0.7550045
AT2G48080	0.779172	0.6255255	18.7557	0.138775	0	0.488035	0.0794461	0.0848366	0.017911	0	0	1.064951
AT2G48090	1.72127	0.607625	0	0	0	0	0	0	0	0	1.34924	3.48711
AT2G48100	23.5151	10.50135	10.3018	0.0696094	0	64.7243	58.4682	41.14735	28.5325	19.1587	27.3524	3.3906
AT2G48110	4.93612	27.53335	1.72762	0.0941923	0	4.08174	6.00075	6.305065	5.019905	6.17652	3.79082	1.2020755
AT2G48120	18.7776	55.23755	5.98095	0	0	16.8741	25.8474	26.9202	26.71875	16.8033	6.55577	1.4766
AT2G48121	0.507628	0.875855	0.358594	0	0	0.17149	0.358605	0.323939	0.375805	0	0.333559	0
AT2G48130	1.35111	0	22.2707	0	0	0	6.3933	7.524295	0.8943345	2.01125	2.04182	2.260745
AT2G48140	0.276712	0.216786	0	0	0	0.0742177	0.595524	0.7625705	0.241074	0.483734	7.2066	1.445535
AT2G48150	1.57988	1.1929865	6.01408	8.95452	98.7882	1.71168	1.05905	0.5788995	0.1869295	0.200993	0.192154	0
AT2G48160	10.6876	18.4527	2.39974	0.806405	5.9557	6.57229	7.32601	8.023755	4.850095	7.3766	3.79787	4.094175
AT3G01010	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01015	0.737404	53.3133	4.4153	18.1377	1252.11	2.61033	2.85225	2.28307	1.207445	2.763	1.00857	0
AT3G01020	6.57902	0.66945	114.959	4.16697	10.3796	0	0	0	0	0	0	0
AT3G01030	0.857434	71.23895	0.241717	16.7934	0	0	0	0	0	0	0	0
AT3G01040	8.00725	16.56355	8.6788	1192.66	64.233	6.11363	5.27572	4.35916	3.718045	4.52505	6.31694	8.579445
AT3G01050	25.6131	62.4159	8.87374	2528.29	9.16478	29.3689	23.5899	19.8832	31.5815	28.769	71.922	17.04255
AT3G01060	9.32057	1.796228	1.08103	0.141253	0	3.37444	3.49153	4.15078	5.762365	6.21781	8.34956	2.40924
AT3G01070	2.6738	1.72663	60.5975	0	0	48.8617	7.83167	6.96885	16.9386	3.9263	0.892969	0.366125
AT3G01080	0.316333	0.201768	0	0	0	0	0	0.01008655	0	0	0	0.1403065
AT3G01085	7.71E-01	1.28E+00	3.16E+00	9.36E+02	2.44E+02	1.81E+00	5.65E-01	8.93E-03	1.83E-02	0.00E+00	5.38E-02	0.00E+00
AT3G01090	23.8447	45.27745	14.1882	33.9883	9.63044	18.7536	18.9757	19.41625	26.8152	23.6308	17.0654	12.71715
AT3G01100	9.33295	1.030595	2.43506	71.3218	20.1235	1.96418	2.06222	3.67966	3.29718	3.26442	2.78551	1.458005
AT3G01120	60.7912	14.20515	13.4037	20.7276	5.65291	71.2311	108.491	72.40125	63.6728	64.7203	44.0456	54.19085
AT3G01130	76.8328	58.768	97.6556	0	110.388	726.067	441.466	310.5155	523.6355	209.969	220.861	9.637625
AT3G01140	14.4382	0	0.0749384	0	0	0.282359	0.351199	0.3360865	0.4663295	0.306877	0.590727	0.8824895
AT3G01142	6.36279	1.214302	0.917503	0	0	1.54137	2.70665	3.203255	4.977955	4.71902	5.39631	0
AT3G01150	12.9534	45.40335	5.25964	0.268139	0	17.3863	15.7063	15.0451	14.7031	15.7147	18.2651	4.758495
AT3G01160	9.73107	76.3753	5.77824	0.589165	0	40.6046	41.7732	28.0864	18.79605	19.6329	17.2639	2.66106
AT3G01170	5.03819	13.3777	4.07047	0	0.879024	3.4748	2.9372	2.35014	4.393195	5.2812	26.559	2.126875
AT3G01175	0.0507453	0.74554	0	0	0	0.043436	0.0407631	0.0297656	0.02088075	0.320354	0	0.382698
AT3G01180	12.9833	0.6410395	3.56729	0	0	2.38947	4.59392	6.29544	7.137595	10.9764	5.11002	3.93725
AT3G01185	0	1.068765	0	0	0	0	0	0	0	0	0	0
AT3G01190	0	0	2.7742	0	0	0	0	0	0	0	0	28.9631
AT3G01200	16.279	9.72415	12.0318	5.20263	61.7827	6.84829	5.06944	7.10187	6.363765	8.3677	20.1824	7.617965
AT3G01202	0.557891	1.64593	1.73595	0.338825	0	0.649135	1.10641	1.231831	1.467315	0.50797	1.04112	0
AT3G01210	9.77917	1.59359	2.39037	0	0	1.59663	2.43173	3.35759	3.863445	4.24475	26.7562	6.58122
AT3G01220	0.166364	0	0.127534	0	0	0	0	0	0	0	0	4.620665
AT3G01230	5.20728	5.09596	110.929	309.87	445.527	46.9116	10.3929	0	0	0	0	0.2684885
AT3G01240	37.4174	25.47415	770.753	1309.95	2650.63	60.0859	10.4225	0	0	0	0.850907	0
AT3G01250	20.6389	0.9140945	145.021	32.9669	128.545	0.510504	1.73136	0	0	0	0	0
AT3G01260	0.0194623	0.355305	0.115115	0.91272	0	0	0	0	0	0	0	4.228595
AT3G01270	48.3814	12.9198	713.188	1366.41	2122.67	24.0029	7.03408	0	0	0	0.1793	0.676852
AT3G01280	120.023	230.2045	286.022	2.08208	2.7076	936.424	959.297	514.938	560.0885	383.854	295.869	74.1454
AT3G01290	0.341643	0.5641535	0	0	0	0	0	0.07616555	0	0	0	91.28505
AT3G01300	11.5626	8.937715	1.66331	0	16.9356	16.9766	22.9173	20.31825	14.7658	14.9192	9.7051	4.565835
AT3G01310	20.3154	196.4975	1.15999	0.459246	0	34.8898	23.0673	16.99695	5.305625	6.86436	8.16698	25.89195
AT3G01311	0.487588	3.95501	0.595382	1.08028	0	6.50046	3.21151	0.9722635	1.030933	0.203195	0.360818	0
AT3G01313	0	0	0	0	0	55.0425	61.5191	25.5847	117.6745	26.4893	88.5181	1684.675
AT3G01316	0	0	0	0	0	39.9326	61.2103	19.2585	127.3215	0	24.0272	25990.6
AT3G01319	21.7725	639.7315	0	10.0524	0	4.38351	2.253	3.42073	4.14094	10.1774	15.2152	0
AT3G01320	11.152	85.61675	2.06815	36.5001	311.696	2.7957	3.33249	4.428045	3.268735	6.92864	10.1351	3.892565
AT3G01322	0	0	0	0	0	2.6684	0.246146	0.0848065	0	0	0.538839	0
AT3G01323	0	0	0	0	0	18.0601	21.2864	11.1805	0	0	0	0
AT3G01324	0	0	0	0	0	13.7416	6.50958	0.8810015	0	0	0	0
AT3G01325	0	0	0	0	0	16.9012	64.3392	16.8915	0	0	0	0
AT3G01326	0.0976183	0	0	0	0	2.78515	5.58589	2.347638	0	0	0	0
AT3G01327	0	0	0	0	0	5.02681	10.529	3.336177	0	0	0	0
AT3G01328	4.21182	0	7.06362	0	0	0.401497	3.52272	0.3944945	0	0	0	0
AT3G01329	0.368775	0	0	0	0	2.41836	15.7759	2.142319	0	0	0	0
AT3G01330	5.62768	87.3634	4.53136	75.6647	128.995	11.7206	9.28526	8.553995	6.015655	3.16808	0	0.8502145
AT3G01331	0.191651	0	1.14116	0	0	0.194451	0	0	0	0	0	0
AT3G01340	35.1321	9.892035	14.9869	0	0	66.0281	56.5537	41.4621	50.05015	55.9671	62.6519	13.4463
AT3G01345	0.324093	0.6285699	0.122929	0	0	0	0	0.0101775	0.02080405	0	0.0526105	0
AT3G01350	1.78036	2.859365	3.91324	0.234893	0	0.307748	0.0877544	0.2584245	0.244256	0	2.40098	2.451885
AT3G01360	1.03E+01	2.41E+01	7.51E+00	3.81E-06	0.00E+00	1.12E+01	8.72E+00	9.02E+00	1.28E+01	1.25E+01	2.50E+01	4.98E+00
AT3G01370	15.1799	58.72405	0.723736	0.109412	0.264966	3.13809	5.09684	8.86336	6.56377	8.75323	1.84209	4.63969
AT3G01380	7.27402	12.8622	1.13151	0	0	3.84408	4.31742	4.364155	2.959735	2.47415	1.41927	3.259285
AT3G01390	96.3847	34.5365	36.8177	0	188.461	160.348	167.833	159.684	316.3805	270.926	204.993	49.7725
AT3G01400	4.11054	0.522825	3.16263	0	0	5.61467	4.67166	3.07494	4.182305	8.44217	28.7159	3.22408
AT3G01410	13.2346	7.13215	12.3984	18.9551	4.57836	73.1564	69.0655	39.418	25.07555	18.3992	4.31006	0
AT3G01420	0.0891982	0.28350005	0	0	4.21204	0	0	0	0.02031195	0	0.320561	66.555
AT3G01430	1.64835	29.58425	5.91241	0	21.92	18.3657	10.6814	9.29465	11.4155	15.3574	19.4258	10.81078
AT3G01435	12.2696	28.9365	12.6224	0	1.08253	49.314	37.0248	28.3574	35.42335	30.4724	61.6996	1.940416
AT3G01440	14.7102	2.56797	0	0	0	1.37052	2.98108	6.885095	13.56955	7.9599	0.834241	1.493075
AT3G01450	6.36748	33.6868	3.66107	0.159354	1.41283	16.6522	14.3236	12.82985	11.12095	9.10794	3.26754	1.51711
AT3G01460	6.59408	144.1035	1.15329	2.9037	0.708884	3.93316	3.37506	4.11309	2.53284	4.4509	3.21599	3.183705
AT3G01472	13.9399	0.16895	0	1.04086	0	0.334004	0.769168	0.414826	0.200525	0.666233	0.517667	18.18195
AT3G01480	44.2807	1.206919	0.499073	0	5.70851	7.18612	19.7423	34.50945	57.50535	58.3799	12.3656	29.53905
AT3G01490	8.59224	0	0.0524397	0	0	0	0	0.0181252	0.35736	0	2.34315	13.24815
AT3G01500	286.886	1.2055565	0.273472	0.286528	0.467744	0	0.0928494	0.0497152	0.07045375	0.122732	0	316.008
AT3G01510	8.06019	14.50315	5.81234	0	0.18686	6.14556	6.5034	11.47775	12.2581	16.2172	0.600756	1.912625
AT3G01513	0	0	0	0	0	0.400002	0	0	0.181529	0.429071	0.428029	0.93532
AT3G01516	0.319277	0	1.71422	0	0	58.3805	13.8776	10.266515	20.8807	16.6812	31.5271	0
AT3G01520	25.0775	2.083895	3.99915	0.988973	1.76947	5.74868	4.81689	8.01784	11.10945	16.017	117.637	36.2876
AT3G01530	0.0444828	0.1162805	0	0	0	0.0551671	0.0651995	0.04851785	0.04316555	0.120565	0.0788152	0
AT3G01540	44.7035	64.75395	21.3233	96.1087	82.4991	42.7209	42.9418	37.94785	29.6484	36.1913	23.5206	11.44749
AT3G01550	9.07654	0	0	0.0373099	0	0	0	0	0	0	0	1.8384415
AT3G01560	9.51121	13.39515	4.66393	0	2.22931	11.5225	11.5303	13.46735	11.5612	14.7071	10.7272	2.11943
AT3G01570	1.32502	12.1145	0.382152	0	0	3.48661	1.96422	11.6133	459.9905	5760.1	28366.4	0
AT3G01572	0	711.964	0	0	0	1.20955	0.856944	0.85088	0	0	0	0
AT3G01580	0.997187	15.8548	0.151455	0	0	0.600188	0.866414	0.5901675	0.4386635	0.212408	0.265433	0
AT3G01590	20.9729	257.179	15.2428	0.46927	0	21.9159	20.0459	16.5204	17.3042	28.1683	29.848	4.57028
AT3G01600	0.43036	8.06042	0.46963	0.790053	0	6.96023	3.75844	1.855305	1.078365	0.181089	0	0
AT3G01610	5.78064	23.8082	2.32389	66.7277	0.515885	7.51668	10.3022	8.207525	6.08516	5.61965	7.4788	2.382775
AT3G01620	0.78695	1.915825	2.87279	99.6423	34.5147	0.684019	0.766288	0.4510305	0.4138585	0.2424	0.773659	0.5642995
AT3G01630	0.581936	6.671595	1.96307	59.9744	50.0342	0.824299	0.482117	0.1510935	0.1439755	0.0811729	0.050045	0
AT3G01640	11.7176	24.14095	20.583	2.8537	7.17073	1.79694	2.41921	2.97893	3.776775	3.9864	10.7266	6.98829
AT3G01650	6.30846	3.89775	4.69127	22.8673	6.76756	13.2164	18.9998	16.27065	12.95535	13.5243	21.4262	2.1691
AT3G01660	7.20217	0	0	0	0	0.297887	1.02681	1.65509	3.74638	3.50913	1.1936	0.992215
AT3G01670	10.7141	3.903085	0.106571	0	0	0	0	0	0	0	1.31637	4.646215
AT3G01680	8.21794	0.1211755	0.158836	0	0	0	0	0	0	0	2.42136	3.6508
AT3G01690	20.246	11.97875	3.15723	0	0	14.3246	14.155	11.0838	10.17675	6.50975	8.3868	9.54358
AT3G01700	4.41461	2.17866	911.231	56.705	256.076	83.1182	15.5486	0.72332	1.74849	0	0.904623	0
AT3G01705	0	0	0	0	0	0	0	0	0	0	0	0
AT3G01710	7.16474	0.7301585	1.13046	5.48568	0.116971	11.5558	14.6717	16.0794	10.9037	9.03928	0.484884	0.8228035
AT3G01720	5.52276	2.84838	4.10318	0.104189	3.44663	2.8649	2.77635	3.163055	3.434865	7.85002	28.5311	5.55798
AT3G01730	0.109264	0	0	0	0	0	0	0	0	0	0	0
AT3G01740	54.9999	72.51495	79.4021	0	0.24638	287.116	232.734	146.816	168.418	92.0371	99.387	16.94525
AT3G01750	4.84115	1.2003225	0.0612911	0	0	1.25837	0.746661	0.8983345	0.7006735	1.34344	0.0910777	1.662115
AT3G01760	0.030774	0.8457665	0	0	0	0	0	0	0	0	0	0.1298975
AT3G01770	16.7565	136.2805	4.97977	2.26438	451.5	12.62	15.6497	20.8824	11.59285	15.4665	12.4177	4.38038
AT3G01780	13.4354	95.2966	7.99422	8.82811	0.771881	9.91201	9.20405	9.62298	6.09163	11.5166	9.7145	7.531915
AT3G01790	39.4799	186.1565	67.4628	0	0	188.456	139.882	104.173	96.3213	43.8891	32.4043	6.328675
AT3G01800	8.39263	37.49555	9.98387	0	0	58.7178	54.378	27.35725	20.6617	8.21623	7.25566	0.438909
AT3G01810	14.307	2.45562	0.992693	0	0	6.35372	7.13562	10.71345	8.385265	13.3823	16.429	4.89231
AT3G01820	12.8272	40.1013	55.9353	0.74308	10.9147	41.2696	25.3793	15.65915	16.82085	12.6004	26.6175	7.743705
AT3G01830	0.0981612	1.20841	0	0	0	2.56639	0.106825	0.06208595	0.06557461	0.545947	0	27.45335
AT3G01840	0.239511	1.2204515	0.0427947	0	0	8.22449	2.01377	0.6247645	0.6531295	0.288912	0	0.3273705
AT3G01850	14.3317	20.23395	9.37619	0	3.79435	12.5343	5.54583	6.740745	13.7806	12.9746	38.9479	6.35599
AT3G01860	8.61772	2.173687	0.433653	0	0	20.2033	3.18693	2.0541	4.996175	1.20535	0.109725	1.62502
AT3G01870	0.00996938	0.1018789	0.396954	64.2189	21.6691	0.260986	0.583947	0.01401705	0	0.0817546	0.0996464	0
AT3G01880	0	0.498103	0.0367668	2.30523	0	0	0	0	0	0.0911717	0	0
AT3G01890	5.17539	48.97975	3.47815	0.29395	0	3.90866	3.32842	4.097505	6.63304	9.79723	10.2972	1.863865
AT3G01900	0.0149377	0.7143535	0.611035	0	0	0	0	0	0	0	0	0.3994985
